id,username,request,response,status,intent,query,prompt_tokens,completion_tokens,total_tokens,start_time,end_time,time_taken_in_seconds
1,default_user,monthly distribution of disbursement amount and collection amount in karnatake in mysore branch?,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['branch_id', 'amount', 'ln_value_date'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name', 'state_name'], 'accessdetails.__genai_recovery_details_1756049914487761_1756121654': ['branch_id', 'tot_principal_coll', 'tot_interest_coll', 'today_date']}, 'keywords': ['disbursement', 'collection', 'branch', 'amount', 'monthly']}",,1703,264,1967,1756651406.119437,1756651406.119441,4.0531158447265625e-06
1,default_user,monthly distribution of disbursement amount and collection amount in karnatake in mysore branch?,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['branch_id', 'amount', 'ln_value_date'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name', 'state_name', 'region_name'], 'accessdetails.__genai_recovery_details_1756049928386327_1756121654': ['branch_id', 'member_id', 'tot_principal_coll', 'tot_interest_coll', 'today_date']}, 'keywords': ['loan', 'branch', 'disbursement', 'collection', 'amount', 'monthly']}",,1707,291,1998,1756705880.343655,1756705880.343829,0.00017380714416503906
1,default_user,total disbursement amount and count for product GL.IGL.PRAGATI.PLUS?,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['branch_id', 'member_id', 'amount', 'product', 'ln_value_date']}, 'keywords': ['disbursement', 'loan', 'amount', 'product', 'member']}",,1661,139,1800,1756705984.835467,1756705984.835478,1.0967254638671875e-05
1,default_user,total disbursement amount and count for product GL.IGL.PRAGATI.PLUS?,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['branch_id', 'member_id', 'amount', 'product', 'ln_value_date']}, 'keywords': ['disbursement', 'loan', 'amount', 'product', 'member']}",,1664,139,1803,1756706063.369553,1756706063.369569,1.5974044799804688e-05
1,default_user,total disbursement amount and count for product GL.IGL.PRAGATI.PLUS?,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['member_id', 'amount', 'product', 'ln_value_date']}, 'keywords': ['disbursement', 'loan', 'amount', 'product']}",,1704,130,1834,1756706323.278643,1756706323.278663,2.002716064453125e-05
1,default_user,"monthly distribution of disbursement amount and disbursement count, total customer count and portfolio in mysore branch?",[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name'], 'accessdetails.__genai_customer_details_1756049828454961_1756050228523': ['member_id'], 'accessdetails.__genai_portfolio_outstanding_1756049913952847_1756121654': ['member_id', 'principal_outstanding', 'branch_id']}, 'keywords': ['disbursement', 'amount', 'branch', 'customer', 'portfolio', 'member', 'loan']}",,1777,316,2093,1756709377.084741,1756709377.084753,1.1920928955078125e-05
1,default_user,"monthly distribution of disbursement amount and disbursement count, total customer count and portfolio in mysore branch?",[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name'], 'accessdetails.__genai_customer_details_1756049913735677_1756050787598': ['member_id'], 'accessdetails.__genai_portfolio_outstanding_1756049928237920_1756050688420': ['member_id', 'branch_id', 'par_amount']}, 'keywords': ['disbursement', 'branch', 'customer', 'portfolio', 'amount', 'member']}",,1780,313,2093,1756709661.361467,1756709661.361485,1.811981201171875e-05
1,default_user,What is the total outstanding portfolio amount?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049911118787_1756050102371': ['principal_outstanding', 'amount']}, 'keywords': ['portfolio', 'outstanding', 'loan', 'amount']}",,1684,121,1805,1756710182.873332,1756710182.873347,1.5020370483398438e-05
1,default_user,What is the total outstanding portfolio?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049918885497_1756050217649': ['principal_outstanding', 'member_id', 'amount']}, 'keywords': ['portfolio', 'outstanding', 'loan', 'amount']}",,1682,126,1808,1756710255.397997,1756710255.398005,8.106231689453125e-06
1,default_user,What is the total outstanding portfolio ?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049928459377_1756050109': ['principal_outstanding', 'member_id', 'amount', 'ln_value_date']}, 'keywords': ['portfolio', 'outstanding', 'amount']}",,1678,123,1801,1756710523.053833,1756710523.053843,1.0013580322265625e-05
1,default_user,What is the total outstanding portfolio?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913511876_1756050872': ['principal_outstanding', 'member_id'], 'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'member_id']}, 'keywords': ['loan', 'portfolio', 'outstanding', 'amount']}",,1713,190,1903,1756710596.536635,1756710596.536657,2.2172927856445312e-05
1,default_user,What is the total outstanding portfolio?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913832861_1756050877': ['principal_outstanding'], 'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount']}, 'keywords': ['loan', 'portfolio', 'outstanding']}",,1713,165,1878,1756710810.689752,1756710810.689769,1.6927719116210938e-05
1,default_user,Show me outstanding portfolio branch-wise.,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049918729311_1756052942850': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'loan']}",,1713,185,1898,1756710892.053057,1756710892.053062,5.0067901611328125e-06
1,default_user,Outstanding portfolio by zone.,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049921888877_1756050299': ['principal_outstanding', 'member_id', 'zone_name'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'zone_name']}, 'keywords': ['portfolio', 'zone', 'outstanding']}",,1708,179,1887,1756710960.807803,1756710960.80781,7.152557373046875e-06
1,default_user,Outstanding portfolio by zone.,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049918729217_1756121654': ['principal_outstanding', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['zone_name', 'branch_id']}, 'keywords': ['portfolio', 'zone', 'loan']}",,1745,183,1928,1756711170.112406,1756711170.112432,2.5987625122070312e-05
1,default_user,What is the outstanding amount per state?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049921782876_1756050078': ['principal_outstanding', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['state_name', 'branch_id']}, 'keywords': ['outstanding', 'state', 'loan', 'amount']}",,1752,189,1941,1756711206.37879,1756711206.378799,9.059906005859375e-06
1,default_user,Show outstanding loans area-wise.,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913888872_1756050138': ['principal_outstanding', 'member_id', 'branch_id', 'area_name'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'area_name']}, 'keywords': ['loan', 'outstanding', 'branch', 'area']}",,1748,188,1936,1756711257.340086,1756711257.340094,8.106231689453125e-06
1,default_user,How much outstanding amount per funder?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049921127284_1756121654': ['principal_outstanding', 'member_id'], 'accessdetails.__genai_fund_1756049783884745_1756121654': ['funder_id', 'fund_name']}, 'keywords': ['outstanding', 'amount', 'funder']}",,1752,175,1927,1756711509.662108,1756711509.662132,2.4080276489257812e-05
1,default_user,How much outstanding amount per funder?,[],True,"{'columns': {'accessdetails.__genai_fund_1756049783884745_1756050288': ['funder_id', 'fund_name', 'amount'], 'accessdetails.__genai_portfolio_outstanding_1756049913840881_1756121654': ['funder_id', 'principal_outstanding']}, 'keywords': ['outstanding', 'amount', 'funder']}",,1803,191,1994,1756711806.238283,1756711806.238298,1.5020370483398438e-05
1,default_user,What is the total outstanding portfolio amount?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049921872876_1756050108': ['principal_outstanding'], 'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount']}, 'keywords': ['loan', 'portfolio', 'outstanding', 'amount']}",,1804,169,1973,1756713041.700475,1756713041.700491,1.5974044799804688e-05
1,default_user,Show me outstanding portfolio branch-wise.,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049921989671_1756121654': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'loan']}",,1801,183,1984,1756713045.170456,1756713045.170466,1.0013580322265625e-05
1,default_user,Outstanding portfolio by zone.,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049896399611_1756121654': ['principal_outstanding', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'zone_name']}, 'keywords': ['portfolio', 'zone', 'branch', 'amount']}",,1796,187,1983,1756713048.538795,1756713048.538803,8.106231689453125e-06
1,default_user,What is the outstanding amount per state?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913419472_1756052942850': ['principal_outstanding', 'member_id', 'state_name'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['outstanding', 'state', 'loan', 'amount']}",,1804,196,2000,1756713053.247272,1756713053.247281,9.059906005859375e-06
1,default_user,Show outstanding loans area-wise.,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049928487826_1756121654': ['principal_outstanding', 'member_id', 'branch_id', 'area_name'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name', 'area_name']}, 'keywords': ['loan', 'outstanding', 'branch', 'area']}",,1799,193,1992,1756713056.626964,1756713056.626972,7.867813110351562e-06
1,default_user,What is the total loan disbursement amount?,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'member_id', 'loan_id']}, 'keywords': ['loan', 'disbursement', 'amount']}",,1781,118,1899,1756718163.194701,1756718163.194713,1.2159347534179688e-05
1,default_user,Disbursement amount per branch.,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'branch_id', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name']}, 'keywords': ['disbursement', 'amount', 'branch']}",,1797,176,1973,1756718167.227178,1756718167.227184,5.9604644775390625e-06
1,default_user,Zone-wise loan disbursement.,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['loan_id', 'member_id', 'amount', 'ln_value_date'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'zone_name']}, 'keywords': ['loan', 'disbursement', 'zone', 'branch', 'amount']}",,1803,196,1999,1756718170.325559,1756718170.325573,1.4066696166992188e-05
1,default_user,Loan disbursement per state.,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['loan_id', 'member_id', 'amount', 'ln_value_date'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['loan', 'disbursement', 'branch', 'amount']}",,1800,200,2000,1756718173.699552,1756718173.69956,7.867813110351562e-06
1,default_user,Show me loan disbursement by area.,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id', 'loan_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'area_name']}, 'keywords': ['loan', 'disbursement', 'area']}",,1804,190,1994,1756718176.983574,1756718176.983582,8.106231689453125e-06
1,default_user,How much loan disbursed per funder?,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['funder_id', 'amount', 'ln_value_date'], 'accessdetails.__genai_fund_1756049783884745_1756052928472': ['funder_id', 'fund_name']}, 'keywords': ['loan', 'disbursement', 'funder', 'amount']}",,1807,188,1995,1756718180.25391,1756718180.253918,7.867813110351562e-06
1,default_user,Loan disbursement for customer ID = X.,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['member_id', 'loan_id', 'amount', 'ln_value_date'], 'accessdetails.__genai_customer_details_1756049776573622_1756121654': ['member_id']}, 'keywords': ['loan', 'disbursement', 'customer', 'amount']}",,1805,182,1987,1756718183.450155,1756718183.450164,9.059906005859375e-06
1,default_user,Loan disbursement on [specific date].,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['ln_value_date', 'amount', 'member_id', 'loan_id']}, 'keywords': ['loan', 'disbursement', 'amount']}",,1779,133,1912,1756718186.514608,1756718186.514615,7.152557373046875e-06
1,default_user,Closed loans per zone.,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['loan_id', 'member_id', 'loan_closed_date', 'amount'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'zone_name'], 'accessdetails.__genai_preclosure_1756049872124681_1756121654': []}, 'keywords': ['loan', 'closed', 'zone']}",,1821,243,2064,1756718998.358407,1756718998.358414,6.9141387939453125e-06
